"x","y","color","zone","maize.zone"
26,110,"white","Empty","Empty"
26,109,"white","Empty","Empty"
26,108,"white","Empty","Empty"
26,107,"white","Empty","Empty"
26,106,"white","Empty","Empty"
26,105,"white","Empty","Empty"
26,104,"white","Empty","Empty"
26,103,"yellow","Natural","No_Yield"
26,102,"yellow","Natural","No_Yield"
26,101,"yellow","Natural","No_Yield"
26,100,"yellow","Natural","No_Yield"
26,99,"yellow","Natural","No_Yield"
26,98,"yellow","Natural","No_Yield"
26,97,"yellow","Natural","No_Yield"
26,96,"yellow","Natural","No_Yield"
26,95,"yellow","Natural","No_Yield"
26,94,"yellow","Natural","No_Yield"
26,93,"yellow","Natural","No_Yield"
26,92,"yellow","Natural","No_Yield"
26,91,"yellow","Natural","No_Yield"
26,90,"yellow","Natural","No_Yield"
26,89,"yellow","Natural","No_Yield"
26,88,"yellow","Natural","No_Yield"
26,87,"yellow","Natural","No_Yield"
26,86,"yellow","Natural","No_Yield"
26,85,"yellow","Natural","No_Yield"
26,84,"yellow","Natural","No_Yield"
26,83,"yellow","Natural","No_Yield"
26,82,"yellow","Natural","No_Yield"
26,81,"white","North Dunes","Sand_dune"
26,80,"white","North Dunes","Sand_dune"
26,79,"white","North Dunes","Sand_dune"
26,78,"white","North Dunes","Sand_dune"
26,77,"red","North","Yield_1"
26,76,"red","North","Yield_1"
26,75,"red","North","Yield_1"
26,74,"red","North","Yield_1"
26,73,"red","North","Yield_1"
26,72,"red","North","Yield_1"
26,71,"red","North","Yield_1"
26,70,"red","North","Yield_1"
26,69,"black","General","Yield_2"
26,68,"black","General","Yield_2"
26,67,"yellow","Natural","No_Yield"
26,66,"yellow","Natural","No_Yield"
26,65,"yellow","Natural","No_Yield"
26,64,"yellow","Natural","No_Yield"
26,63,"yellow","Natural","No_Yield"
26,62,"yellow","Natural","No_Yield"
26,61,"yellow","Natural","No_Yield"
26,60,"yellow","Natural","No_Yield"
26,59,"yellow","Natural","No_Yield"
26,58,"yellow","Natural","No_Yield"
26,57,"yellow","Natural","No_Yield"
26,56,"yellow","Natural","No_Yield"
26,55,"yellow","Natural","No_Yield"
26,54,"yellow","Natural","No_Yield"
26,53,"yellow","Natural","No_Yield"
26,52,"yellow","Natural","No_Yield"
26,51,"yellow","Natural","No_Yield"
26,50,"yellow","Natural","No_Yield"
26,49,"yellow","Natural","No_Yield"
26,48,"yellow","Natural","No_Yield"
26,47,"yellow","Natural","No_Yield"
26,46,"yellow","Natural","No_Yield"
26,45,"yellow","Natural","No_Yield"
26,44,"yellow","Natural","No_Yield"
26,43,"yellow","Natural","No_Yield"
26,42,"yellow","Natural","No_Yield"
26,41,"yellow","Natural","No_Yield"
26,40,"yellow","Natural","No_Yield"
26,39,"yellow","Natural","No_Yield"
26,38,"yellow","Natural","No_Yield"
26,37,"yellow","Natural","No_Yield"
26,36,"yellow","Natural","No_Yield"
26,35,"yellow","Natural","No_Yield"
26,34,"yellow","Natural","No_Yield"
26,33,"yellow","Natural","No_Yield"
26,32,"yellow","Natural","No_Yield"
26,31,"yellow","Natural","No_Yield"
26,30,"black","General","Yield_2"
26,29,"black","General","Yield_2"
26,28,"black","General","Yield_2"
26,27,"black","General","Yield_2"
26,26,"black","General","Yield_2"
26,25,"black","General","Yield_2"
26,24,"black","General","Yield_2"
26,23,"black","General","Yield_2"
26,22,"black","General","Yield_2"
26,21,"black","General","Yield_2"
26,20,"black","General","Yield_2"
26,19,"black","General","Yield_2"
26,18,"black","General","Yield_2"
26,17,"yellow","Natural","No_Yield"
26,16,"yellow","Natural","No_Yield"
26,15,"yellow","Natural","No_Yield"
26,14,"yellow","Natural","No_Yield"
26,13,"yellow","Natural","No_Yield"
26,12,"yellow","Natural","No_Yield"
26,11,"yellow","Natural","No_Yield"
26,10,"yellow","Natural","No_Yield"
26,9,"yellow","Natural","No_Yield"
26,8,"yellow","Natural","No_Yield"
26,7,"yellow","Natural","No_Yield"
26,6,"yellow","Natural","No_Yield"
26,5,"yellow","Natural","No_Yield"
26,4,"yellow","Natural","No_Yield"
26,3,"yellow","Natural","No_Yield"
26,2,"yellow","Natural","No_Yield"
26,1,"yellow","Natural","No_Yield"
26,0,"white","Empty","Empty"
27,119,"white","Empty","Empty"
27,118,"white","Empty","Empty"
27,117,"white","Empty","Empty"
27,116,"white","Empty","Empty"
27,115,"white","Empty","Empty"
27,114,"white","Empty","Empty"
27,113,"white","Empty","Empty"
27,112,"white","Empty","Empty"
27,111,"white","Empty","Empty"
27,110,"white","Empty","Empty"
27,109,"white","Empty","Empty"
27,108,"white","Empty","Empty"
27,107,"white","Empty","Empty"
27,106,"white","Empty","Empty"
27,105,"white","Empty","Empty"
27,104,"white","Empty","Empty"
27,103,"yellow","Natural","No_Yield"
27,102,"yellow","Natural","No_Yield"
27,101,"yellow","Natural","No_Yield"
27,100,"yellow","Natural","No_Yield"
27,99,"yellow","Natural","No_Yield"
27,98,"yellow","Natural","No_Yield"
27,97,"yellow","Natural","No_Yield"
27,96,"yellow","Natural","No_Yield"
27,95,"yellow","Natural","No_Yield"
27,94,"yellow","Natural","No_Yield"
27,93,"yellow","Natural","No_Yield"
27,92,"yellow","Natural","No_Yield"
27,91,"yellow","Natural","No_Yield"
27,90,"yellow","Natural","No_Yield"
27,89,"yellow","Natural","No_Yield"
27,88,"yellow","Natural","No_Yield"
27,87,"yellow","Natural","No_Yield"
27,86,"yellow","Natural","No_Yield"
27,85,"yellow","Natural","No_Yield"
27,84,"yellow","Natural","No_Yield"
27,83,"white","North Dunes","Sand_dune"
27,82,"white","North Dunes","Sand_dune"
27,81,"white","North Dunes","Sand_dune"
27,80,"white","North Dunes","Sand_dune"
27,79,"red","North","Yield_1"
27,78,"red","North","Yield_1"
27,77,"red","North","Yield_1"
27,76,"red","North","Yield_1"
27,75,"red","North","Yield_1"
27,74,"red","North","Yield_1"
27,73,"red","North","Yield_1"
27,72,"red","North","Yield_1"
27,71,"red","North","Yield_1"
27,70,"red","North","Yield_1"
27,69,"black","General","Yield_2"
27,68,"black","General","Yield_2"
27,67,"black","General","Yield_2"
27,66,"yellow","Natural","No_Yield"
27,65,"yellow","Natural","No_Yield"
27,64,"yellow","Natural","No_Yield"
27,63,"yellow","Natural","No_Yield"
27,62,"yellow","Natural","No_Yield"
27,61,"yellow","Natural","No_Yield"
27,60,"white","Mid Dunes","Sand_dune"
27,59,"white","Mid Dunes","Sand_dune"
27,58,"gray","Mid","Yield_1"
27,57,"yellow","Natural","No_Yield"
27,56,"yellow","Natural","No_Yield"
27,55,"yellow","Natural","No_Yield"
27,54,"yellow","Natural","No_Yield"
27,53,"yellow","Natural","No_Yield"
27,52,"yellow","Natural","No_Yield"
27,51,"yellow","Natural","No_Yield"
27,50,"yellow","Natural","No_Yield"
27,49,"yellow","Natural","No_Yield"
27,48,"yellow","Natural","No_Yield"
27,47,"yellow","Natural","No_Yield"
27,46,"yellow","Natural","No_Yield"
27,45,"yellow","Natural","No_Yield"
27,44,"yellow","Natural","No_Yield"
27,43,"yellow","Natural","No_Yield"
27,42,"yellow","Natural","No_Yield"
27,41,"yellow","Natural","No_Yield"
27,40,"yellow","Natural","No_Yield"
27,39,"yellow","Natural","No_Yield"
27,38,"yellow","Natural","No_Yield"
27,37,"yellow","Natural","No_Yield"
27,36,"yellow","Natural","No_Yield"
27,35,"yellow","Natural","No_Yield"
27,34,"yellow","Natural","No_Yield"
27,33,"yellow","Natural","No_Yield"
27,32,"black","General","Yield_2"
27,31,"black","General","Yield_2"
27,30,"black","General","Yield_2"
27,29,"black","General","Yield_2"
27,28,"black","General","Yield_2"
27,27,"black","General","Yield_2"
27,26,"black","General","Yield_2"
27,25,"black","General","Yield_2"
27,24,"black","General","Yield_2"
27,23,"black","General","Yield_2"
27,22,"black","General","Yield_2"
27,21,"black","General","Yield_2"
27,20,"black","General","Yield_2"
27,19,"black","General","Yield_2"
27,18,"yellow","Natural","No_Yield"
27,17,"yellow","Natural","No_Yield"
27,16,"yellow","Natural","No_Yield"
27,15,"yellow","Natural","No_Yield"
27,14,"yellow","Natural","No_Yield"
27,13,"yellow","Natural","No_Yield"
27,12,"yellow","Natural","No_Yield"
27,11,"yellow","Natural","No_Yield"
27,10,"yellow","Natural","No_Yield"
27,9,"yellow","Natural","No_Yield"
27,8,"yellow","Natural","No_Yield"
27,7,"yellow","Natural","No_Yield"
27,6,"yellow","Natural","No_Yield"
27,5,"yellow","Natural","No_Yield"
27,4,"yellow","Natural","No_Yield"
27,3,"yellow","Natural","No_Yield"
27,2,"yellow","Natural","No_Yield"
27,1,"white","Empty","Empty"
27,0,"white","Empty","Empty"
28,119,"white","Empty","Empty"
28,118,"white","Empty","Empty"
28,117,"white","Empty","Empty"
28,116,"white","Empty","Empty"
28,115,"white","Empty","Empty"
28,114,"white","Empty","Empty"
28,113,"white","Empty","Empty"
28,112,"white","Empty","Empty"
28,111,"white","Empty","Empty"
28,110,"white","Empty","Empty"
28,109,"white","Empty","Empty"
28,108,"white","Empty","Empty"
28,107,"white","Empty","Empty"
28,106,"white","Empty","Empty"
28,105,"white","Empty","Empty"
28,104,"white","Empty","Empty"
28,103,"yellow","Natural","No_Yield"
28,102,"yellow","Natural","No_Yield"
28,101,"yellow","Natural","No_Yield"
28,100,"yellow","Natural","No_Yield"
28,99,"yellow","Natural","No_Yield"
28,98,"yellow","Natural","No_Yield"
28,97,"yellow","Natural","No_Yield"
28,96,"yellow","Natural","No_Yield"
28,95,"yellow","Natural","No_Yield"
28,94,"yellow","Natural","No_Yield"
28,93,"yellow","Natural","No_Yield"
28,92,"yellow","Natural","No_Yield"
28,91,"yellow","Natural","No_Yield"
28,90,"yellow","Natural","No_Yield"
28,89,"yellow","Natural","No_Yield"
28,88,"yellow","Natural","No_Yield"
28,87,"yellow","Natural","No_Yield"
28,86,"yellow","Natural","No_Yield"
28,85,"yellow","Natural","No_Yield"
28,84,"yellow","Natural","No_Yield"
28,83,"white","North Dunes","Sand_dune"
28,82,"white","North Dunes","Sand_dune"
28,81,"white","North Dunes","Sand_dune"
28,80,"red","North","Yield_1"
28,79,"red","North","Yield_1"
28,78,"red","North","Yield_1"
28,77,"red","North","Yield_1"
28,76,"red","North","Yield_1"
28,75,"red","North","Yield_1"
28,74,"red","North","Yield_1"
28,73,"red","North","Yield_1"
28,72,"red","North","Yield_1"
28,71,"red","North","Yield_1"
28,70,"red","North","Yield_1"
28,69,"red","North","Yield_1"
28,68,"black","General","Yield_2"
28,67,"black","General","Yield_2"
28,66,"white","Mid Dunes","Sand_dune"
28,65,"white","Mid Dunes","Sand_dune"
28,64,"yellow","Natural","No_Yield"
28,63,"yellow","Natural","No_Yield"
28,62,"yellow","Natural","No_Yield"
28,61,"yellow","Natural","No_Yield"
28,60,"white","Mid Dunes","Sand_dune"
28,59,"gray","Mid","Yield_1"
28,58,"yellow","Natural","No_Yield"
28,57,"yellow","Natural","No_Yield"
28,56,"yellow","Natural","No_Yield"
28,55,"yellow","Natural","No_Yield"
28,54,"yellow","Natural","No_Yield"
28,53,"yellow","Natural","No_Yield"
28,52,"yellow","Natural","No_Yield"
28,51,"yellow","Natural","No_Yield"
28,50,"yellow","Natural","No_Yield"
28,49,"yellow","Natural","No_Yield"
28,48,"yellow","Natural","No_Yield"
28,47,"yellow","Natural","No_Yield"
28,46,"yellow","Natural","No_Yield"
28,45,"yellow","Natural","No_Yield"
28,44,"yellow","Natural","No_Yield"
28,43,"yellow","Natural","No_Yield"
28,42,"yellow","Natural","No_Yield"
28,41,"yellow","Natural","No_Yield"
28,40,"yellow","Natural","No_Yield"
28,39,"yellow","Natural","No_Yield"
28,38,"yellow","Natural","No_Yield"
28,37,"yellow","Natural","No_Yield"
28,36,"yellow","Natural","No_Yield"
28,35,"black","General","Yield_2"
28,34,"black","General","Yield_2"
28,33,"black","General","Yield_2"
28,32,"black","General","Yield_2"
28,31,"black","General","Yield_2"
28,30,"black","General","Yield_2"
28,29,"black","General","Yield_2"
28,28,"black","General","Yield_2"
28,27,"black","General","Yield_2"
28,26,"black","General","Yield_2"
28,25,"black","General","Yield_2"
28,24,"black","General","Yield_2"
28,23,"black","General","Yield_2"
28,22,"black","General","Yield_2"
28,21,"black","General","Yield_2"
28,20,"black","General","Yield_2"
28,19,"yellow","Natural","No_Yield"
28,18,"yellow","Natural","No_Yield"
28,17,"yellow","Natural","No_Yield"
28,16,"yellow","Natural","No_Yield"
28,15,"yellow","Natural","No_Yield"
28,14,"yellow","Natural","No_Yield"
28,13,"yellow","Natural","No_Yield"
28,12,"yellow","Natural","No_Yield"
28,11,"yellow","Natural","No_Yield"
28,10,"yellow","Natural","No_Yield"
28,9,"yellow","Natural","No_Yield"
28,8,"yellow","Natural","No_Yield"
28,7,"yellow","Natural","No_Yield"
28,6,"yellow","Natural","No_Yield"
28,5,"yellow","Natural","No_Yield"
28,4,"yellow","Natural","No_Yield"
28,3,"yellow","Natural","No_Yield"
28,2,"white","Empty","Empty"
28,1,"white","Empty","Empty"
28,0,"white","Empty","Empty"
29,119,"white","Empty","Empty"
29,118,"white","Empty","Empty"
29,117,"white","Empty","Empty"
29,116,"white","Empty","Empty"
29,115,"white","Empty","Empty"
29,114,"white","Empty","Empty"
29,113,"white","Empty","Empty"
29,112,"white","Empty","Empty"
29,111,"white","Empty","Empty"
29,110,"white","Empty","Empty"
29,109,"white","Empty","Empty"
29,108,"white","Empty","Empty"
29,107,"white","Empty","Empty"
29,106,"white","Empty","Empty"
29,105,"white","Empty","Empty"
29,104,"white","Empty","Empty"
29,103,"yellow","Natural","No_Yield"
29,102,"yellow","Natural","No_Yield"
29,101,"yellow","Natural","No_Yield"
29,100,"yellow","Natural","No_Yield"
29,99,"yellow","Natural","No_Yield"
29,98,"yellow","Natural","No_Yield"
29,97,"yellow","Natural","No_Yield"
29,96,"yellow","Natural","No_Yield"
29,95,"yellow","Natural","No_Yield"
29,94,"yellow","Natural","No_Yield"
29,93,"yellow","Natural","No_Yield"
29,92,"yellow","Natural","No_Yield"
29,91,"yellow","Natural","No_Yield"
29,90,"yellow","Natural","No_Yield"
29,89,"yellow","Natural","No_Yield"
29,88,"red","North","Yield_1"
29,87,"yellow","Natural","No_Yield"
29,86,"yellow","Natural","No_Yield"
29,85,"yellow","Natural","No_Yield"
29,84,"yellow","Natural","No_Yield"
29,83,"white","North Dunes","Sand_dune"
29,82,"white","North Dunes","Sand_dune"
29,81,"red","North","Yield_1"
29,80,"red","North","Yield_1"
29,79,"red","North","Yield_1"
29,78,"red","North","Yield_1"
29,77,"red","North","Yield_1"
29,76,"red","North","Yield_1"
29,75,"red","North","Yield_1"
29,74,"red","North","Yield_1"
29,73,"red","North","Yield_1"
29,72,"red","North","Yield_1"
29,71,"red","North","Yield_1"
29,70,"red","North","Yield_1"
29,69,"red","North","Yield_1"
29,68,"black","General","Yield_2"
29,67,"black","General","Yield_2"
29,66,"white","Mid Dunes","Sand_dune"
29,65,"white","Mid Dunes","Sand_dune"
29,64,"white","Mid Dunes","Sand_dune"
29,63,"white","Mid Dunes","Sand_dune"
29,62,"white","Mid Dunes","Sand_dune"
29,61,"white","Mid Dunes","Sand_dune"
29,60,"white","Mid Dunes","Sand_dune"
29,59,"gray","Mid","Yield_1"
29,58,"gray","Mid","Yield_1"
29,57,"yellow","Natural","No_Yield"
29,56,"yellow","Natural","No_Yield"
29,55,"yellow","Natural","No_Yield"
29,54,"yellow","Natural","No_Yield"
29,53,"yellow","Natural","No_Yield"
29,52,"yellow","Natural","No_Yield"
29,51,"yellow","Natural","No_Yield"
29,50,"yellow","Natural","No_Yield"
29,49,"yellow","Natural","No_Yield"
29,48,"yellow","Natural","No_Yield"
29,47,"yellow","Natural","No_Yield"
29,46,"yellow","Natural","No_Yield"
29,45,"yellow","Natural","No_Yield"
29,44,"yellow","Natural","No_Yield"
29,43,"yellow","Natural","No_Yield"
29,42,"yellow","Natural","No_Yield"
29,41,"yellow","Natural","No_Yield"
29,40,"yellow","Natural","No_Yield"
29,39,"black","General","Yield_2"
29,38,"black","General","Yield_2"
29,37,"black","General","Yield_2"
29,36,"black","General","Yield_2"
29,35,"black","General","Yield_2"
29,34,"black","General","Yield_2"
29,33,"black","General","Yield_2"
29,32,"black","General","Yield_2"
29,31,"black","General","Yield_2"
29,30,"black","General","Yield_2"
29,29,"black","General","Yield_2"
29,28,"black","General","Yield_2"
29,27,"black","General","Yield_2"
29,26,"black","General","Yield_2"
29,25,"black","General","Yield_2"
29,24,"black","General","Yield_2"
29,23,"black","General","Yield_2"
29,22,"black","General","Yield_2"
29,21,"black","General","Yield_2"
29,20,"yellow","Natural","No_Yield"
29,19,"yellow","Natural","No_Yield"
29,18,"yellow","Natural","No_Yield"
29,17,"yellow","Natural","No_Yield"
29,16,"yellow","Natural","No_Yield"
29,15,"yellow","Natural","No_Yield"
29,14,"yellow","Natural","No_Yield"
29,13,"yellow","Natural","No_Yield"
29,12,"yellow","Natural","No_Yield"
29,11,"yellow","Natural","No_Yield"
29,10,"yellow","Natural","No_Yield"
29,9,"yellow","Natural","No_Yield"
29,8,"yellow","Natural","No_Yield"
29,7,"yellow","Natural","No_Yield"
29,6,"yellow","Natural","No_Yield"
29,5,"yellow","Natural","No_Yield"
29,4,"yellow","Natural","No_Yield"
29,3,"yellow","Natural","No_Yield"
29,2,"white","Empty","Empty"
29,1,"white","Empty","Empty"
29,0,"white","Empty","Empty"
30,119,"white","Empty","Empty"
30,118,"white","Empty","Empty"
30,117,"white","Empty","Empty"
30,116,"white","Empty","Empty"
30,115,"white","Empty","Empty"
30,114,"white","Empty","Empty"
30,113,"white","Empty","Empty"
30,112,"white","Empty","Empty"
30,111,"white","Empty","Empty"
30,110,"white","Empty","Empty"
30,109,"white","Empty","Empty"
30,108,"white","Empty","Empty"
30,107,"white","Empty","Empty"
30,106,"white","Empty","Empty"
30,105,"white","Empty","Empty"
30,104,"white","Empty","Empty"
30,103,"yellow","Natural","No_Yield"
30,102,"yellow","Natural","No_Yield"
30,101,"yellow","Natural","No_Yield"
30,100,"yellow","Natural","No_Yield"
30,99,"yellow","Natural","No_Yield"
30,98,"yellow","Natural","No_Yield"
30,97,"yellow","Natural","No_Yield"
30,96,"yellow","Natural","No_Yield"
30,95,"yellow","Natural","No_Yield"
30,94,"yellow","Natural","No_Yield"
30,93,"yellow","Natural","No_Yield"
30,92,"yellow","Natural","No_Yield"
30,91,"yellow","Natural","No_Yield"
30,90,"yellow","Natural","No_Yield"
30,89,"yellow","Natural","No_Yield"
30,88,"red","North","Yield_1"
30,87,"red","North","Yield_1"
30,86,"yellow","Natural","No_Yield"
30,85,"yellow","Natural","No_Yield"
30,84,"white","North Dunes","Sand_dune"
30,83,"white","North Dunes","Sand_dune"
30,82,"red","North","Yield_1"
30,81,"red","North","Yield_1"
30,80,"red","North","Yield_1"
30,79,"red","North","Yield_1"
30,78,"red","North","Yield_1"
30,77,"red","North","Yield_1"
30,76,"red","North","Yield_1"
30,75,"red","North","Yield_1"
30,74,"red","North","Yield_1"
30,73,"red","North","Yield_1"
30,72,"red","North","Yield_1"
30,71,"red","North","Yield_1"
30,70,"red","North","Yield_1"
30,69,"red","North","Yield_1"
30,68,"black","General","Yield_2"
30,67,"black","General","Yield_2"
30,66,"black","General","Yield_2"
30,65,"white","Mid Dunes","Sand_dune"
30,64,"white","Mid Dunes","Sand_dune"
30,63,"white","Mid Dunes","Sand_dune"
30,62,"gray","Mid","Yield_1"
30,61,"gray","Mid","Yield_1"
